USDC/USDT,04/08/2021 09:35:38,1000,999.574926
USDC/USDT,04/08/2021 09:35:47,1000,959.591928
USDC/USDT,04/08/2021 09:35:56,1000,959.591978
USDC/USDT,04/08/2021 09:36:05,1000,999.574977
USDC/USDT,04/08/2021 09:36:15,1000,999.574977
USDC/USDT,04/08/2021 09:36:23,1000,999.574977
USDC/USDT,04/08/2021 09:36:33,1000,999.575031
USDC/USDT,04/08/2021 09:36:42,1000,999.575045
USDC/USDT,04/08/2021 09:36:50,1000,999.575045
USDC/USDT,04/08/2021 09:37:00,1000,999.575045
USDC/USDT,04/08/2021 09:37:10,1000,999.575045
USDC/USDT,04/08/2021 09:37:18,1000,999.575045
USDC/USDT,04/08/2021 09:37:28,1000,999.575045
USDC/USDT,04/08/2021 09:37:36,1000,999.575045
USDC/USDT,04/08/2021 09:37:46,1000,999.575045
USDC/USDT,04/08/2021 09:37:55,1000,999.575045
USDC/USDT,04/08/2021 09:38:04,1000,999.575045
USDC/USDT,04/08/2021 09:38:13,1000,999.575045
USDC/USDT,04/08/2021 09:38:23,1000,999.574967
USDC/USDT,04/08/2021 09:38:32,1000,999.574967
USDC/USDT,04/08/2021 09:38:41,1000,999.574967
USDC/USDT,04/08/2021 09:38:50,1000,999.574967
USDC/USDT,04/08/2021 09:39:00,1000,999.574967
USDC/USDT,04/08/2021 09:39:09,1000,999.574967
USDC/USDT,04/08/2021 09:39:17,1000,999.574973
USDC/USDT,04/08/2021 09:39:26,1000,999.575009
USDC/USDT,04/08/2021 09:39:35,1000,999.575009
USDC/USDT,04/08/2021 09:39:44,1000,999.57501
USDC/USDT,04/08/2021 09:39:53,1000,999.575011
USDC/USDT,04/08/2021 09:40:02,1000,999.575011
USDC/USDT,04/08/2021 09:40:11,1000,999.57501
USDC/USDT,04/08/2021 09:40:21,1000,999.574958
USDC/USDT,04/08/2021 09:40:30,1000,999.574958
USDC/USDT,04/08/2021 09:40:39,1000,999.574989
USDC/USDT,04/08/2021 09:40:48,1000,999.574854
USDC/USDT,04/08/2021 09:40:56,1000,999.574855
USDC/USDT,04/08/2021 09:41:04,1000,999.574864
USDC/USDT,04/08/2021 09:41:14,1000,999.574864
USDC/USDT,04/08/2021 09:41:22,1000,999.574864
USDC/USDT,04/08/2021 09:41:31,1000,999.574864
USDC/USDT,04/08/2021 09:41:40,1000,999.574864
USDC/USDT,04/08/2021 09:41:50,1000,999.574864
USDC/USDT,04/08/2021 09:41:59,1000,999.574865
USDC/USDT,04/08/2021 09:42:09,1000,699.702406
USDC/USDT,04/08/2021 09:42:17,1000,999.574865
USDC/USDT,04/08/2021 09:42:26,1000,999.574914
USDC/USDT,04/08/2021 09:42:35,1000,999.574914
USDC/USDT,04/08/2021 09:42:46,1000,999.574914
USDC/USDT,04/08/2021 09:42:55,1000,999.574914
USDC/USDT,04/08/2021 09:43:04,1000,999.574914
USDC/USDT,04/08/2021 09:43:13,1000,999.574914
USDC/USDT,04/08/2021 09:43:21,1000,999.574914
USDC/USDT,04/08/2021 09:43:31,1000,999.574965
USDC/USDT,04/08/2021 09:43:40,1000,999.574967
USDC/USDT,04/08/2021 09:43:49,1000,999.574968
USDC/USDT,04/08/2021 09:43:57,1000,999.574942
USDC/USDT,04/08/2021 09:44:06,1000,999.574942
USDC/USDT,04/08/2021 09:44:16,1000,999.574942
USDC/USDT,04/08/2021 09:44:24,1000,999.574942
USDC/USDT,04/08/2021 09:44:33,1000,999.574942
USDC/USDT,04/08/2021 09:44:43,1000,999.574943
USDC/USDT,04/08/2021 09:44:51,1000,999.574891
USDC/USDT,04/08/2021 09:45:00,1000,999.574891
USDC/USDT,04/08/2021 09:45:09,1000,999.574894
USDC/USDT,04/08/2021 09:45:19,1000,999.574894
USDC/USDT,04/08/2021 09:45:28,1000,999.574894
USDC/USDT,04/08/2021 09:45:36,1000,999.574894
USDC/USDT,04/08/2021 09:45:46,1000,999.574894
USDC/USDT,04/08/2021 09:45:56,1000,999.574893
USDC/USDT,04/08/2021 09:46:05,1000,999.574893
USDC/USDT,04/08/2021 09:46:15,1000,999.574898
USDC/USDT,04/08/2021 09:46:24,1000,999.574902
USDC/USDT,04/08/2021 09:46:33,1000,999.575026
USDC/USDT,04/08/2021 09:46:42,1000,999.575026
USDC/USDT,04/08/2021 09:46:51,1000,959.592082
