DAI/USDC,04/08/2021 09:35:37,1000,1000.211044
DAI/USDC,04/08/2021 09:35:45,1000,1000.211042
DAI/USDC,04/08/2021 09:35:54,1000,1000.21102
DAI/USDC,04/08/2021 09:36:03,1000,1000.21102
DAI/USDC,04/08/2021 09:36:14,1000,1000.21102
DAI/USDC,04/08/2021 09:36:22,1000,1000.21102
DAI/USDC,04/08/2021 09:36:31,1000,1000.21099
DAI/USDC,04/08/2021 09:36:40,1000,1000.210984
DAI/USDC,04/08/2021 09:36:49,1000,1000.210984
DAI/USDC,04/08/2021 09:36:58,1000,1000.210984
DAI/USDC,04/08/2021 09:37:08,1000,1000.210984
DAI/USDC,04/08/2021 09:37:17,1000,1000.210984
DAI/USDC,04/08/2021 09:37:26,1000,1000.210984
DAI/USDC,04/08/2021 09:37:35,1000,1000.210984
DAI/USDC,04/08/2021 09:37:44,1000,1000.210984
DAI/USDC,04/08/2021 09:37:53,1000,1000.210984
DAI/USDC,04/08/2021 09:38:02,1000,1000.210984
DAI/USDC,04/08/2021 09:38:12,1000,1000.210984
DAI/USDC,04/08/2021 09:38:22,1000,1000.211003
DAI/USDC,04/08/2021 09:38:31,1000,1000.211039
DAI/USDC,04/08/2021 09:38:39,1000,1000.211039
DAI/USDC,04/08/2021 09:38:49,1000,1000.211039
DAI/USDC,04/08/2021 09:38:58,1000,1000.211039
DAI/USDC,04/08/2021 09:39:07,1000,1000.211038
DAI/USDC,04/08/2021 09:39:16,1000,1000.211036
DAI/USDC,04/08/2021 09:39:25,1000,1000.211062
DAI/USDC,04/08/2021 09:39:34,1000,1000.211062
DAI/USDC,04/08/2021 09:39:43,1000,1000.211062
DAI/USDC,04/08/2021 09:39:52,1000,1000.211062
DAI/USDC,04/08/2021 09:40:00,1000,1000.211062
DAI/USDC,04/08/2021 09:40:10,1000,1000.211062
DAI/USDC,04/08/2021 09:40:20,1000,1000.211086
DAI/USDC,04/08/2021 09:40:29,1000,1000.211086
DAI/USDC,04/08/2021 09:40:37,1000,1000.211133
DAI/USDC,04/08/2021 09:40:47,1000,1000.211568
DAI/USDC,04/08/2021 09:40:55,1000,1000.211568
DAI/USDC,04/08/2021 09:41:03,1000,1000.211558
DAI/USDC,04/08/2021 09:41:12,1000,1000.211558
DAI/USDC,04/08/2021 09:41:21,1000,1000.211558
DAI/USDC,04/08/2021 09:41:30,1000,1000.211558
DAI/USDC,04/08/2021 09:41:39,1000,1000.211558
DAI/USDC,04/08/2021 09:41:48,1000,1000.211558
DAI/USDC,04/08/2021 09:41:57,1000,1000.211558
DAI/USDC,04/08/2021 09:42:07,1000,1000.211558
DAI/USDC,04/08/2021 09:42:16,1000,1000.211558
DAI/USDC,04/08/2021 09:42:25,1000,1000.211501
DAI/USDC,04/08/2021 09:42:34,1000,1000.211502
DAI/USDC,04/08/2021 09:42:45,1000,1000.211502
DAI/USDC,04/08/2021 09:42:53,1000,1000.211502
DAI/USDC,04/08/2021 09:43:02,1000,1000.211502
DAI/USDC,04/08/2021 09:43:12,1000,1000.211502
DAI/USDC,04/08/2021 09:43:20,1000,1000.211502
DAI/USDC,04/08/2021 09:43:29,1000,1000.211481
DAI/USDC,04/08/2021 09:43:38,1000,1000.211481
DAI/USDC,04/08/2021 09:43:47,1000,1000.21148
DAI/USDC,04/08/2021 09:43:56,1000,1000.211562
DAI/USDC,04/08/2021 09:44:05,1000,1000.211563
DAI/USDC,04/08/2021 09:44:14,1000,1000.211563
DAI/USDC,04/08/2021 09:44:23,1000,1000.211563
DAI/USDC,04/08/2021 09:44:32,1000,1000.211563
DAI/USDC,04/08/2021 09:44:41,1000,1000.211563
DAI/USDC,04/08/2021 09:44:50,1000,1000.211585
DAI/USDC,04/08/2021 09:44:59,1000,1000.211585
DAI/USDC,04/08/2021 09:45:08,1000,1000.211585
